board,moves
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [-1, 0, 0, 5, 0, 0, 0, 0], [0, -1, 0, 0, 0, -6, 0, 0], [0, 0, 0, 0, -4, 0, 0, 0]]",f1f2
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, 0, 5, 0, -6, 0, 0], [0, 0, 0, 0, -4, 0, 0, 0]]",d3d2
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, 0, 5, -4, -6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",e1e2
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 5, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, 0, 0, -4, -6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",d2d4
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 5, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, 0, 0, -4, 0, 0, 0], [0, 0, 0, 0, -6, 0, 0, 0]]",f2e1
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, 0, 0, -4, 0, 0, 0], [0, 0, 0, 0, -6, 0, 5, 0]]",d4g1
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, 0, -6, -4, 0, 0, 0], [0, 0, 0, 0, 0, 0, 5, 0]]",e1d2
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 5, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, 0, -6, -4, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",g1d4
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, -5, 0, 1, 0, 0, 1], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 5, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, -1, -6, 0, -4, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",d2c2
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",d2d4
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",d7d6
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, 0, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",e2e4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, 0, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",g8f6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",b1d2
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 2, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",c7c5
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 2, 0, 0], [0, 0, 1, -1, 0, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",d4d5
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, 0, 1, -1, 0, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",g7g6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, 0, 1, -1, 0, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",g1f3
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 0, 0, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, 0, 1, -1, 0, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",f8g7
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 0, 0, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, 0, 0, -4]]",f1b5
"[[4, 0, 3, 5, 6, 0, 0, 4], [1, 1, 0, 2, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [-1, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, 0, 0, -4]]",b8d7
"[[4, 0, 3, 5, 6, 0, 0, 4], [1, 1, 0, 2, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, 0, 0, -4]]",a2a4
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 2, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -6, 0, 0, -4]]",e8g8
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 2, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",e1g1
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 2, 0, 1, 3, 1], [0, 0, 0, 1, 1, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, 0, -4, -6, 0]]",e7e6
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 2, 0, 1, 3, 1], [0, 0, 0, 1, 1, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -4, 0, -6, 0]]",f1e1
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 2, 0, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, 1, 0, 0, 0, 0], [-1, 0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -4, 0, -6, 0]]",e6d5
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 2, 0, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -4, 0, -6, 0]]",e4d5
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 1], [0, 2, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, -2, 0, -1, -1, -1], [-4, 0, -3, -5, -4, 0, -6, 0]]",d7b6
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 1], [0, 2, 0, 1, 0, 2, 1, 0], [0, -3, 1, -1, 0, 0, 0, 0], [-1, 0, 0, 0, -2, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -4, 0, -6, 0]]",d2e4
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, 2, 0, 0, 0, 0], [-1, 0, 0, 0, -2, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -4, 0, -6, 0]]",b6d5
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, -3, 1, 2, 0, 0, -3, 0], [-1, 0, 0, 0, -2, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",c1g5
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 0], [0, 0, 0, 1, 0, 2, 1, 1], [0, -3, 1, 2, 0, 0, -3, 0], [-1, 0, 0, 0, -2, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",h7h6
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 0], [0, 0, 0, 1, 0, -3, 1, 1], [0, -3, 1, 2, 0, 0, 0, 0], [-1, 0, 0, 0, -2, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",g5f6
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 0], [0, 0, 0, 1, 0, 2, 1, 1], [0, -3, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, -2, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",d5f6
"[[4, 0, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 0], [0, 0, 0, -2, 0, 2, 1, 1], [0, -3, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",e4d6
"[[4, 0, 0, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 0], [0, 0, 0, -2, 3, 2, 1, 1], [0, -3, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -2, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",c8e6
"[[4, 0, 0, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 0], [0, 0, 0, -2, 3, 2, 1, 1], [0, -3, 1, 0, -2, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",f3e5
"[[4, 0, 0, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, 1, 3, 0], [0, 0, 0, -2, 0, 2, 1, 1], [0, -3, 1, 3, -2, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",e6d5
"[[4, 0, 0, 5, 0, 4, 6, 0], [1, 1, 0, 0, 0, -2, 3, 0], [0, 0, 0, -2, 0, 2, 1, 1], [0, -3, 1, 3, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",e5f7
"[[4, 0, 0, 0, 0, 4, 6, 0], [1, 1, 5, 0, 0, -2, 3, 0], [0, 0, 0, -2, 0, 2, 1, 1], [0, -3, 1, 3, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",d8c7
"[[4, 0, 0, 0, 0, 4, 6, 0], [1, 1, 5, 0, 0, -2, 3, 0], [0, 0, 0, -2, 0, 2, 1, 1], [0, 0, 1, 3, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",b5d3
"[[4, 0, 0, 0, 0, 4, 6, 0], [1, 1, 5, 0, 0, 3, 3, 0], [0, 0, 0, -2, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",d5f7
"[[4, 0, 0, 0, 0, 4, 6, 0], [1, 1, 5, 0, 0, -2, 3, 0], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",d6f7
"[[4, 0, 0, 0, 0, 4, 6, 0], [1, 1, 0, 0, 0, 5, 3, 0], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [0, -1, -1, 0, 0, -1, -1, -1], [-4, 0, 0, -5, -4, 0, -6, 0]]",c7f7
"[[4, 0, 0, 0, 0, 4, 6, 0], [1, 1, 0, 0, 0, 5, 3, 0], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [0, -1, -1, 0, -5, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",d1e2
"[[4, 0, 0, 0, 0, 4, 0, 0], [1, 1, 0, 0, 0, 5, 3, 6], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, 0, 0, 0, 0], [0, -1, -1, 0, -5, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",g8h7
"[[4, 0, 0, 0, 0, 4, 0, 0], [1, 1, 0, 0, 0, 5, 3, 6], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, -3, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, -1, -1, 0, -5, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",d3c4
"[[4, 0, 0, 0, 0, 4, 0, 0], [1, 1, 5, 0, 0, 0, 3, 6], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, -3, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, -1, -1, 0, -5, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",f7c7
"[[4, 0, 0, 0, 0, 4, 0, 0], [1, 1, 5, 0, 0, 0, 3, 6], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, -3, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, -1, 0, 0, -5, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",c2c3
"[[0, 0, 0, 0, 4, 4, 0, 0], [1, 1, 5, 0, 0, 0, 3, 6], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, -3, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, -1, 0, 0, -5, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",a8e8
"[[0, 0, 0, 0, 4, 4, 0, 0], [1, 1, 5, 0, 0, 0, 3, 6], [0, 0, 0, 0, 0, 2, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, -3, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, -1, -5, 0, 0, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",e2c2
"[[0, 0, 0, 0, 4, 4, 0, 0], [1, 1, 5, 0, 0, 0, 3, 6], [0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0], [-1, 0, -3, 0, 0, 0, 2, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, -1, -5, 0, 0, -1, -1, -1], [-4, 0, 0, 0, -4, 0, -6, 0]]",f6g4
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",d2d4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",g8f6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, 0, -5, -6, -3, -2, -4]]",c1f4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, 0, -5, -6, -3, -2, -4]]",c7c5
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [-1, -1, -1, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, -2, -4]]",e2e3
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [-1, -1, -1, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, -2, -4]]",g7g6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, 0, 0, -1, -2, 0, 0], [-1, -1, -1, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, 0, -4]]",g1f3
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 0, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, 0, 0, -1, -2, 0, 0], [-1, -1, -1, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, 0, -4]]",f8g7
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 0, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, -1, 0, -1, -2, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, 0, -4]]",c2c3
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 0, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, -3, 0, 0], [0, 0, -1, 0, -1, -2, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, 0, -4]]",c5d4
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 0, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, -1, 0, 0, -2, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, 0, -4]]",e3d4
"[[4, 2, 3, 5, 0, 4, 6, 0], [1, 1, 0, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, -1, 0, 0, -2, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, -2, 0, -5, -6, -3, 0, -4]]",e8g8
"[[4, 2, 3, 5, 0, 4, 6, 0], [1, 1, 0, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, -1, 0, 0, -2, 0, 0], [-1, -1, 0, -2, 0, -1, -1, -1], [-4, 0, 0, -5, -6, -3, 0, -4]]",b1d2
"[[4, 2, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, -1, 0, 0, -2, 0, 0], [-1, -1, 0, -2, 0, -1, -1, -1], [-4, 0, 0, -5, -6, -3, 0, -4]]",d7d6
"[[4, 2, 3, 5, 0, 4, 6, 0], [1, 1, 0, 0, 1, 1, 3, 1], [0, 0, 0, 1, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [0, 0, -1, 0, 0, -2, 0, 0], [-1, -1, 0, -2, -3, -1, -1, -1], [-4, 0, 0, -5, -6, 0, 0, -4]]",f1e2
